0	[3014081,5801090,6429650,4766432,6455317,3764108,114177,6545104,6600863,2678364,5102780,6388724,4492426,4597836,3582715,1305056,5137870,4363694,5341176,1315402,933612,6330457,3845763,820660,7014467,1040127,6053751,4152547,660244,5450420,932847,2676738,3453514,2963760,2305508,2795989,322282,4870473,5375536,701818,1251245,3204509,6825817,344196,6284241,6923722,990415,7637932,5238172,6932932,4168892,6049834,4338070,6688403,3982454,4860212,2163847,5302698,7243832,77512,4786981,5451081,5064101,2404349,4476832,1096712,975225,1881080,1897496,5890344,3513760,4206690,6609111,2744237,5254672,6639701,4685775,5362352,6431321,3945152,7026377,2684369,6208245,2706788,7011576,666517,3404215,566279,263625,1733117,2576863,4480637,5090072,7797494,5218156,2056936,5779376,1947550,5196287,3671362,6812568,381043,5307554,3125612,4987843,341174,1476783,629634,6324870,7680705,1885015,159609,3863312,1591232,1419241,6297951,6652600,4460264,2958419,1891863,1928260,4615536,1517407,1976643,147312,2519780,930061,4516095,947742,6140184,33165,3187553,2393583,4230755,1551999,2932094,5763676,3834161,5972904,840285,2448633,1778587,853566,3861,3034273,1208510,2082525,2374610,7407816,5041286,599907,3069,2356797,1770183,2931894,5301845,5646304,3363398,1683193,6825023,4030055,5454624,303316,1005663,1648743,3649055,2998353,2758676,3681508,5095287,2669049,1694797,3824607,5037761,6644386,4792767,6066408,878807,4158239,7175572,1664127,3785597,4377706]
1	[227874,5241466,4100566,4099195,3263226,4439147,3998533,2460265,569289,4322835,6827483,3096946,3864537,4473191,2684211,5296544,3992401,154728,2305137,2728461,6059922,635847,3241158,2542413,4825396,4578554,3512591,3643116,3539674,6998071,3587960,4714035,2909368,3682346,4099356,3726530,5508146,1034481,267772,6731963,4465984,4371164,1881743,3627344,2728454,2325458,2488465,3899420,3121909,416673,1463169,2501560,3599667,2153711,4488891,7768049,5860659,3413370,5857646,4066642,5345545,7181059,2194611,3075140,4092658,6779676,4558762,5535451,3163218,4644982,2253765,2653515,6812221,864490,6731945,1369571,2154195,6139029,3880598,2315863,1814166,6354402,1182080,2608420,174252,4035779,2555012,6143975,4619754,3077057,2437062,1141100,2883904,4817232,6725774,4449136,5528958,6395310,3603628,4291105,4217229,2924997,6134323,2873452,2016707,2180419,6554157,6668463,2852924,6067658,6497858,4679754,4582343,3039524,2959080,2674188,1152992,6334390,4874683,3574141,6286101,7196958,447376,4084424,1585038,1089398,4082182,262301,4101059,6042562,3785197,5664097,3449807,5224790,6283590,2735460,2453729,3409681,4190344,4820314,5172406,2902428,7236038,1076079,5886710,2835839,3157537,1895632,4707354,2502754,5131058,3145447,5280225,4098925,4596873,7111681,2950640,6916495,912647,2865453,6741220,5104141,332942,7494652,1863451,3055893,4481516,2007000,4099787,4072891,2773552,3033469,111445,5521576,4080079,1573849,5244541,3644754,5202431,778769,2100898,3720966,4304151,2648761,4198093,6639338,4494587,2871160,2782582,5110234,5175557,877599,4726046,3772149,2976898,3433646,2242385]
2	[2078920,2994980,2592686,3246859,3627121,3016933,4285235,5886517,3768762,3113704,2532707,2213168,933096,1659122,1154281,2582484,3115167,2006502,1588681,1906203,2443569,3579859,2429599,1731680,3491108]
3	[741,534134,705014,363641,528802,71818,569680,628170,919798,191906,853122,74036,267724,911589,698413,123553,1728,1773,851317,194201,152839,164682,158,224007,422,667326]
4	[2502276,3076752,2732159,2885597,2468237,2837726,2925573,3219947,2378090,4472415,2831141,2467078,2706987]
5	[608714,839486,281110,3620,673229,640756,641168,582939,5134,255]
6	[240797,1484,3927383,5265,2490721,114,1062195,200601,379056,367445,174252,521781,2636836,1705,1191,184445,841910,5450,665830,333605,416673,163703,864490]
7	[4371183,4715333,2932737,3226743,3498252,2573065,1679478,1842950,1423978,4333090]
8	[124930,2395586,1325419,2554352,59431,272401,1065229,1706767]
9	[1074549,338715,268368,1074351,283475,230027,318392,614181,430031]
10	[3003787,2786516,5241466,4223911,3838935,3526952,24565,5203487,1563539]
11	[876166,154,385649,522306,434676,808077,870729,418,938159]
12	[2502276,2467078,4472415,2831141,2732159,2803896,2468237,1517407]
