10	[0182456,0001820,0000732]
11	[0001185,0582418,0000152]
12	[0002332,0941777,0757855,0000244]
13	[0518715,0005499,2598931,0824182,0132843]
14	[0005212,0000553,1192254,0000932,0001086,0001772,0000463,0413168,0650702]
15	[0714698,0309461,0001974,0005045,1896248,0009716]
16	[0003964,0507082,0204493,0396369,0149942,0954225,1682420,0106319,0589358]
17	[0694066,0522324,0328709,0005552,0936762,0419273,0258402,0687625,0913460,0001084,0366389,0202966,0502015,0222643,0605079,0940158,0005024,0004879]
18	[1475594,0114532,0330687]
19	[0000205,0121559,0881672]
20	[0167649,0001626,0272173]
21	[0000450,0919525,0001416]
22	[0001457,0180984,0000551,0001416]
23	[0001679,0000200,0001280,0000448,0859921]
24	[1501738,0290556,0335275,0157297,0818055]
25	[0424819,0835016,0002076]
26	[0569079,0001525,0608601,0001844]
27	[2269029,2007000,3599667]
28	[0001128,0000367,0603402]
29	[0001163,0095053,0693625,0321587]
30	[0565250,0005049,0082450,0818055,1229520]
31	[0924154,0651159,0735442]
32	[0864222,0001770,0002064]
33	[0005045,0109359,0000389]
34	[0001696,0000289,0000321]
35	[0005078,0132257,0419273]
36	[0480775,0048250,0810397]
37	[0000456,0000657,0001599]
38	[0891485,0893247,0001082]
39	[0000551,0000588,0005316]
40	[0180984,0321835,0035488]
41	[0000491,0000401,0000513]
42	[0001724,0001756,0000226,0000169]
43	[0860233,0275913,0371824,0191504]
44	[1256602,0006713,0001872]
45	[0648416,0723365,0930707]
46	[4840208,2154195,4451774,5222941]
47	[0001254,0749263,0001416]
48	[0127362,0188981,0180984]
49	[0005417,0340359,0308606]
50	[0000362,0000418,0455437]
51	[0005019,0164273,0934113]
52	[0000867,0000255,0799777]
53	[0001798,0001323,0223518]
54	[0003861,2426419,0416532]
55	[0155389,0234928,0003078]
56	[0864997,0818055,0515296]
57	[0000128,0243806,0342241]
58	[0949303,0173194,0943814,0371824]
59	[0005405,0000182,0001451,0000491,0001459]
60	[5042825,2440492,5114110]
61	[0005268,0462712,0000437]
62	[0785277,0001507,0520199]
63	[0000673,0001770,0000369]
64	[0633223,0000572,0308606]
65	[0075359,0101005,0000438]
66	[1265067,1024107,0000246]
67	[0001798,0942875,0000657]
68	[0005092,0005175,0005143]
69	[0396369,0374757,0123681,0383280]
70	[0457796,0369513,0004286]
71	[0000279,0000131,0193639]
72	[0397212,0001868,0000507]
73	[0480775,0000445,0000369]
74	[1419659,0139882,0933096]
75	[0000560,0367496,0000576]
76	[0491402,0000133,0000150]
77	[0000867,0000228,0004937]
78	[0000285,0000249,0726223]
79	[0574561,0000592,0870199]
80	[0000160,0000352,0001844]
81	[0001413,0000983,0733427]
82	[0001744,0440459,0444940]
83	[0176922,0364931,0930707]
84	[0502015,0788335,0010736]
85	[0000136,0000596,0458514]
86	[0001132,0000112,0853092]
87	[0000412,0000163,0350079]
