0	[3014081,5801090,108703,5548632,4766432,6455317,3764108,114177,6545104,6600863,5416338,2678364,5102780,6388724,4492426,4597836,3582715,1305056,5137870,1591432,5341176,1315402,933612,6330457,3845763,820660,7014467,1040127,6053751,4152547,660244,5450420,2426419,2676738,3453514,2963760,3098424,2305508,2795989,322282,4870473,4574961,5375536,701818,1251245,3204509,2547611,6825817,344196,6284241,6923722,990415,7637932,5238172,6932932,4168892,6049834,4338070,6688403,3690152,3982454,4860212,1940953,2163847,280850,5302698,7243832,77512,4786981,5451081,5064101,2404349,4476832,1096712,975225,1881080,3878711,1897496,5890344,3513760,4206690,6609111,2744237,3286145,6639701,4685775,5779376,5362352,1815608,6431321,3945152,7026377,2684369,4275920,5815595,6429650,2706788,7011576,666517,3404215,566279,352513,263625,3182681,4614651,2576863,4480637,5090072,7797494,5218156,2056936,2302367,2832704,1947550,5196287,3671362,3979145,6812568,381043,5307554,3125612,4987843,341174,1476783,629634,6324870,7680705,4650037,1885015,159609,5254672,281693,3863312,1591232,1767280,3083875,1419241,6297951,6652600,4460264,2958419,1891863,1928260,2313440,4615536,1517407,1976643,147312,1962017,6867344,2519780,930061,5237201,4516095,6208245,947742,4363694,6140184,33165,3187553,2393583,4230755,1551999,2932094,5763676,4504897,3834161,6601529,5972904,840285,2448633,1778587,853566,3861,3034273,1208510,2082525,2374610,7407816,5041286,599907,3069,3409270,2356797,1770183,1733117,2931894,5301845,2948463,5646304,3363398,1683193,6825023,3762501,4030055,5454624,2790180,1938969,303316,1005663,387900,1648743,3649055,2998353,2758676,3681508,5095287,2669049,3657833,1694797,3824607,5037761,6644386,4792767,6066408,4731168,6898238,878807,4158239,7175572,1664127,932847,3785597,741893,4377706]
1	[6753439,15907,6741220,227874,5241466,4100566,4099195,3263226,3927383,6684214,4439147,3998533,2460265,569289,4322835,4530384,3982621,6827483,1283209,3096946,3864537,4473191,2684211,303284,2608420,5224790,4578554,5528958,3409681,2728461,6059922,635847,3241158,5279863,4825396,3512591,3643116,3539674,6998071,3587960,4714035,2909368,3682346,2180419,4099356,3726530,5508146,1034481,267772,6731963,4465984,4371164,5265,1705,3096939,665830,1881743,3627344,184445,2728454,2186275,841910,2488465,3899420,1759449,3121909,416673,1463169,2501560,3599667,2153711,3262618,4488891,7768049,5860659,3413370,3725085,5857646,4066642,3578998,5345545,7181059,2194611,3075140,4092658,6779676,4558762,5535451,2622717,3163218,4644982,2253765,1987569,7269050,2653515,6812221,163703,864490,6731945,5450,1369571,2305137,6139029,521781,3880598,4619754,2490721,1814166,6354402,1182080,154728,174252,4035779,2269029,6143975,2315863,3077057,7282284,2437062,7510944,5110234,1141100,5296544,6725774,4449136,646496,4080079,114,923902,1062195,6395310,3603628,4291105,4217229,2924997,5616401,6134323,1484,2873452,3984816,4024978,2016707,1924756,2636836,6554157,6668463,2852924,379056,6067658,5222941,6497858,4679754,4582343,3039524,2959080,2674188,1152992,6334390,2452869,4874683,367445,7236038,3574141,6286101,2325458,447376,4084424,3246446,1585038,5326614,4098984,1089398,4082182,4889792,262301,6000961,240797,4101059,3772149,5344055,6042562,3785197,5664097,4782621,3449807,2154195,3576458,2735460,2453729,7147345,4930389,3208214,4190344,6283590,4820314,5172406,7243419,2902428,4817232,1370807,3992401,1076079,5886710,2835839,6085634,3157537,1895632,5687602,4707354,2502754,5131058,3145447,5280225,200601,4098925,4596873,7111681,2950640,5218,928560,6916495,912647,1191,2865453,2883904,3976572,5104141,332942,748973,7494652,1863451,2279227,3055893,4481516,6452660,2007000,4099787,4072891,2773552,3033469,111445,6339290,6731951,5521576,4451774,1573849,4699234,5244541,5195569,3644754,6262774,3011374,5202431,778769,2100898,3720966,333605,4304151,2648761,4198093,6166435,6639338,4494587,2871160,4510266,884230,2782582,2555012,7196958,5175557,6584798,877599,4726046,2542413,2976898,4819572,3433646,2242385]
2	[146,323,151,1804,155,97842,158,190,164,215,168,228,177]
3	[741,86840,3732165,363641,582418,158,71818,569680,628170,919798,33977,191520,184748,123553,267724,911589,698413,1773,851317,194201,152839,347,454236,866300,831254,349,911320,534134,705014,528802,191906,482851,853122,74036,422,298412,1728,354937,164682,1102891,474,224007,434,440885,667326,46033,346415]
4	[2551736,2502276,2502275,2356237,715788,2885597,2732159,2803896,2282924,3076752,599907,2217844,2875453,2837726,2925573,3219947,2706987,2468237,2477992,4472415,2831141,2281637,2467078,2378090,3861,1517407]
5	[2582484,3451964,2994980,5241466,3246859,1384284,3249131,1042824,2645470,2213168,933096,1154281,2772986,1906203,3579859,2144181,2429599,1731680,3627121,2078920,2592686,4396550,3016933,4285235,242,3768762,5886517,2532707,1659122,94903,3113704,3115167,2006502,1588681,2443569,3491108,4303879]
6	[608714,401945,839486,281110,26879,3620,424682,673229,640756,725,641168,582939,5134,255]
7	[4701008,5855226,5360921,4797671,5687164,6620079,4051209]
8	[1443527,462712,909768,731168,663177,2071]
9	[2830634,1946675,2929565,2665507,861574,2803854,4345277,2674188]
10	[1946675,1622877,2403319,2782582,861574,2450269]
11	[4371183,4715333,1377340,3166281,2932737,2089812,3498252,1423978,28416,2573065,1679478,3226743,1842950,4333090]
12	[390161,269479,206479,822092,32001]
13	[85312,736622,1401,163,189144]
14	[2598931,132843,1446934,2945054,3091856,824182]
15	[168,859150,490,2064,1806]
16	[154914,447376,668679,923902,267772]
17	[514093,876166,933919,154,385649,217418,363594,434676,171938,870729,328987,741959,522306,646869,808077,418,938159]
18	[151,1832,401,97842,724665,687321,1673]
19	[742694,429916,374757,123681,383280,396369,284804,390775,269479,206479,4067,481024,390161,103034,84281,69822]
20	[932,5212,413168,463,1772]
21	[569,269463,498278,424060,168,79273,375]
22	[6770285,3003787,2786516,4105321,5241466,4223911,4465654,3838935,3526952,24565,5203487,1563539]
23	[1164,5162,1519500,3219943,730436,48273]
24	[5417,430031,338715,268368,1074351,283475,230027,164873,318392,1497272,87478,614181,1074549]
25	[205,837,1302,177639,506405,383422,1573,588777,528331]
26	[352778,290556,732497,736622,748620,1706767]
27	[604,1828,1311,450,194,513]
28	[4067,390161,103034,284804,705211,557355]
29	[124930,2395586,1325419,2554352,59431,272401,1065229,1706767]
30	[2368789,940362,1886602,3772243,5052065]
31	[2551736,2591895,4472415,2875453,2467078]
32	[249029,201700,235390,574513,566234,923840,95]
33	[565117,6004313,2171261,5356479,5039188]
34	[814326,390161,206479,284804,4067]
35	[1774,2071,681,4873,5562]
36	[754550,767741,2415494,1803,2415526]
37	[290556,668123,1646,132257,703595]
38	[542558,589358,3964,204493,106319,149942]
39	[932179,1185,5190,132100,550982]
