10	[249029,577329,201700,235390,1201,574513,566234,923840,1413,95]
11	[621597,890709,802831,823563,1806,408284,906000,171470,45937,195844,898634,665101,665114]
12	[85312,1774,4873,189144,413,644022]
13	[2582484,3451964,2994980,5241466,3246859,1384284,2772986,3249131,1042824,5886517,2213168,933096,1154281,222881,1906203,3579859,2144181,2429599,1731680,3627121,2078920,1942232,2592686,4396550,3016933,4285235,242,3768762,2645470,2532707,1659122,1938820,94903,3113704,3115167,2006502,1588681,155124,3979907,2443569,3491108,4303879]
14	[608714,26879,3620,641168,725,582939,5134,255,424682,401945,839486,281110,673229,640756,354,777059,1018295]
15	[582,379200,143344,898634,134]
16	[570912,1443527,688132,462712,1443478,909768,1111656,748620,731168,1159180,764445,663177,1099085,2071]
17	[742694,429916,285603,374757,123681,383280,284804,557355,390775,167859,32001,946131,269479,206479,4067,481024,390161,103034,84281,822092,69822,705211,354088,814326,396369]
18	[1803,2415526,754550,2415494,535,662981,1507,767741,233]
19	[4371183,4715333,1377340,3166281,2932737,2089812,3498252,1423978,28416,2573065,1679478,3226743,1842950,4333090]
20	[1774,2071,725200,189144]
21	[2598931,1034414,132843,1446934,2945054,3091856,824182]
22	[85312,736622,1401,163,189144]
23	[919798,678,123553,281486]
24	[5556293,5584378,5584291,6157746]
25	[1806,2064,408284,168,859150,490,878155]
26	[830243,1774,4873,5561,5562,2071,681]
27	[932179,588777,1185,5190,550982,132100]
28	[2397098,3185369,2598733,2754855,2157754,2779142]
29	[5550236,1188949,5440468,4465621,4773491]
30	[514093,876166,933919,154,385649,217418,363594,434676,171938,870729,328987,741959,522306,646869,808077,418,938159]
31	[205,837,1302,177639,506405,383422,1573,588777,571106,528331,6713]
32	[932,5212,413168,463,1772]
33	[569,269463,498278,424060,168,79273,375]
34	[6352986,2046138,6603761,7062640]
35	[6770285,3003787,2786516,4105321,5241466,4223911,4465654,3838935,3620210,3526952,24565,5203487,1563539]
36	[725200,462712,6670,841910]
37	[1164,5162,1519500,3219943,730436,48273]
38	[5405,1459,491,1451]
39	[1676221,2106637,352778,909768]
40	[2875730,3091856,2598931,3095001]
41	[521781,662981,1057928,662960,233]
42	[5417,87478,430031,148808,338715,268368,1074351,283475,230027,164873,318392,1497272,614181,1074549]
43	[34519,636140,172,609231]
44	[878152,45937,97274,1806]
45	[3964,812789,954225,106319]
46	[114,379200,172,34519]
47	[5550236,420792,899087,5440468,176922,2744525,930707,364931]
48	[1020877,3848723,3959870,660057]
49	[604,1828,1311,450,194,513]
50	[6579821,5535767,6980119,4239141]
51	[146268,1399446,1693977,1347896,1725818]
52	[244,2332,941777,757855]
53	[137021,4110275,3861194,1395044]
54	[2368789,940362,1886602,3772243,5052065]
55	[809806,280409,245486,648416,1756151,1128418,723365,687772]
56	[913585,919798,822812,851317]
57	[802831,379200,732,134,172]
58	[3214012,2440492,2575439,2411206]
59	[3418410,2268180,1404109,2867791]
60	[802831,379200,201700,10278,574513]
61	[146,198,667,614,1758]
62	[1924756,3296183,3163218,2682781]
63	[818547,1646,290556,703595,668123,132257]
64	[908685,419633,1505,125084,513]
65	[59630,279,947338,35488]
66	[1674,1774,725200,224007]
67	[1804,6969,429363,661,437,2225369]
68	[4303437,498314,8650,2803524]
69	[542558,589358,3964,204493,106319,149942]
70	[2830634,4241215,2674188,2370389]
71	[93,123,210,354]
72	[1378,71818,667326,1363]
73	[201700,249029,308780,602821]
74	[910145,621008,44762,882588]
75	[387987,608405,77720,908914]
76	[5092,139,104,552]
77	[663177,158,291881,852466]
78	[1803,1507,104,161]
