10	[608714,26879,808410,3620,641168,496945,725,582939,5134,255,424682,401945,839486,281110,673229,640756,354,777059,1018295]
11	[6579821,280409,593301,6715275,5535767,4969830,6980119,4239141]
12	[742694,332900,58171,285603,374757,123681,383280,396369,284804,429916,557355,390775,167859,1569731,621034,32001,946131,399088,269479,206479,4067,481024,390161,103034,84281,829718,69822,822092,705211,1593206,495501,354088,814326,774891]
13	[2440492,2575439,3214012,2757641,2411206]
14	[565250,5049,818055,1229520]
15	[5405,733427,837,1302,588777,668372,177639,383422,506405,1573,205,571106,528331,6713]
16	[380,671,224496]
17	[4371183,4715333,1377340,3166281,2932737,2089812,3498252,1423978,28416,2573065,1679478,3226743,1842950,4333090]
18	[569,749263,269463,1107001,498278,424060,168,719637,79273,375]
19	[2598931,2875730,3095001,1034414,132843,1446934,2945054,3091856,824182]
20	[5212,949,704,453]
21	[640,261729,389,221]
22	[5550236,420792,1188949,899087,5440468,3172770,4773491,4465621,176922,2744525,930707,364931,5535767]
23	[809806,280409,821436,723365,648416,245486,360593,1756151,1128418,912154,687772]
24	[2789340,8650,2481281]
25	[531333,637441,139175,723365]
26	[932179,345336,210,550982,588777,1185,5190,132100]
27	[246,168,233]
28	[569079,514093,876166,933919,154,385649,217418,363594,434676,376347,171938,870729,933918,328987,646869,741959,522306,33749,808077,418,938159]
29	[216,861752,740951,455437]
30	[34519,505764,546797]
31	[137021,4110275,5220590,2795743,3861194,3505619,1395044]
32	[932,5212,413168,463,1772]
33	[818547,1646,799777,290556,736745,703595,132257,4605,668123]
34	[1803,408970,2268180,3418410,2552460,1404109,2867791]
35	[6352986,2046138,6603761,7062640]
36	[5475638,6855294,5482441]
37	[6770285,3003787,3838935,917606,3179299,3526952,4105321,3620210,2786516,5241466,24565,4223911,4465654,5203487,1563539]
38	[1457,551,1416]
39	[324556,768324,621008,44762,636140,910145,882588]
40	[5405,1459,491,1451]
41	[5417,430031,148808,338715,268368,1074351,283475,230027,164873,318392,1497272,87478,614181,1074549]
42	[6504985,3625004,6406500]
43	[1804,6969,429363,661,942482,450,437,2225369]
44	[542558,589358,954225,3964,204493,106319,812789,149942]
45	[3689537,3690152,3689203]
46	[1128,264211,367,728337,57428]
47	[1128,546232,685493]
48	[324556,881672,152839]
49	[131,68709,5315]
50	[5164168,5042825,5114110,2411206]
51	[604,1828,1311,450,194,513]
52	[244,2332,941777,757855]
53	[5969750,5382258,5042825]
54	[2368789,940362,1886602,3772243,5052065]
55	[651008,748620,974549]
56	[846480,725079,502959]
57	[575348,177896,134]
58	[935247,697587,134]
59	[408,653,1772]
60	[95053,321587,1163]
61	[240838,718642,242656]
62	[586253,19562,806988]
63	[722223,616,387987]
64	[195,601,236519]
65	[2909963,444858,255]
66	[636946,800,707]
67	[1803,77720,908914,387987,854702,608405]
68	[896742,532235,911320]
69	[5092,92,139,104,552]
70	[1501738,818055,290556,335275]
71	[146,550371,198,667,980,614,2506300,1758]
72	[902,1006,101]
73	[5440468,2110353,1927425]
74	[908685,419633,1505,125084,513]
75	[810987,164682,168594]
76	[1084,1474,936762]
77	[59630,279,947338,35488]
78	[4303437,498314,8650,2803524]
79	[123,210,93,729,354]
80	[2909963,3423317,6649]
81	[1164,182456,1505]
82	[1419659,677167,933096]
83	[434,469,148]
84	[749298,726527,68633]
85	[663177,158,291881,852466]
86	[694066,1474,5552]
87	[616,541909,541908]
88	[694066,940158,202966]
89	[1675,2062601,246]
