0	[3014081,5801090,108703,4766432,6455317,3764108,114177,6545104,6600863,2678364,5102780,6388724,3286145,4492426,4597836,3582715,1305056,5137870,281693,5341176,1315402,933612,6330457,3845763,820660,7014467,1040127,6053751,4152547,660244,5450420,932847,2676738,3453514,2963760,3098424,2305508,2795989,322282,4870473,4574961,5375536,701818,1251245,3204509,6825817,344196,6284241,6923722,990415,7637932,5238172,6932932,4168892,6049834,4338070,6688403,3690152,3982454,4860212,2163847,5302698,7243832,77512,4786981,5451081,5064101,2404349,4476832,1096712,975225,1881080,3878711,1897496,5890344,3513760,4206690,6609111,2744237,5254672,6639701,4685775,5779376,5362352,1815608,6431321,3945152,7026377,2684369,5815595,6429650,2706788,7011576,666517,3404215,566279,352513,263625,3182681,4614651,2576863,4480637,5090072,7797494,5218156,2056936,2302367,2832704,1947550,5196287,3671362,3979145,6812568,381043,5307554,3125612,4987843,341174,1476783,629634,6324870,7680705,4650037,1885015,159609,3863312,1591232,1767280,3083875,1419241,6297951,6652600,4460264,2958419,1891863,1928260,2313440,4615536,1517407,1976643,147312,2948463,2519780,930061,4516095,6208245,947742,4363694,6140184,33165,3187553,2393583,4230755,1551999,2932094,5763676,4504897,3834161,6601529,5972904,840285,2448633,1778587,853566,3861,3034273,1208510,2082525,2374610,7407816,5041286,599907,3069,2356797,1770183,1733117,2931894,5301845,5646304,3363398,1683193,6825023,4030055,5454624,303316,1005663,387900,1648743,3649055,2998353,2758676,3681508,5095287,2669049,1694797,3824607,5037761,6644386,4792767,6066408,6898238,878807,4158239,7175572,1664127,3785597,741893,4377706]
1	[6753439,227874,5241466,4100566,4099195,1182080,6684214,4439147,3998533,2460265,569289,4322835,7147345,6827483,3096946,3864537,4473191,2684211,303284,5296544,3992401,154728,2305137,2728461,6059922,635847,3241158,111445,4825396,4578554,3512591,3643116,3539674,6998071,3587960,4714035,2909368,3682346,2180419,4099356,3726530,5508146,2542413,267772,6731963,4465984,6639338,3096939,1881743,3627344,2728454,2488465,3899420,4930389,3121909,416673,1463169,2501560,6554157,2153711,4488891,7768049,5860659,3413370,3725085,5857646,4066642,3578998,5345545,7181059,2194611,3075140,4092658,6779676,4558762,5535451,3163218,4644982,2253765,1987569,2653515,3263226,6812221,864490,6731945,1369571,2154195,6139029,3880598,4619754,1814166,6354402,2608420,174252,4035779,2555012,6143975,2315863,3077057,2437062,1141100,5224790,4817232,6725774,4449136,646496,5528958,6395310,3603628,4291105,4217229,5104141,5616401,6134323,2873452,1924756,3599667,4371164,6668463,2976898,6067658,5222941,6497858,4679754,4582343,3039524,2959080,2674188,1152992,6334390,4874683,2100898,3574141,6286101,2325458,447376,4084424,3246446,1585038,5326614,4098984,1089398,4082182,262301,4101059,3772149,4530384,6042562,2648761,5664097,4782621,3449807,7196958,2883904,2735460,2453729,3409681,3208214,4190344,6283590,4820314,5172406,2902428,7236038,3576458,1076079,5886710,2835839,6085634,3157537,1895632,5687602,4707354,2502754,5131058,3145447,5280225,4098925,4596873,7111681,2950640,928560,6916495,912647,1191,2865453,6741220,3976572,2924997,332942,1759449,7494652,1863451,2279227,2852924,4481516,2007000,4099787,4072891,2773552,3033469,4889792,5521576,4080079,1573849,5244541,5195569,3644754,6262774,5202431,778769,3055893,3720966,4304151,3785197,4198093,6166435,5344055,4494587,2871160,2782582,5110234,5175557,6584798,877599,4726046,1034481,2016707,3433646,2242385]
2	[741,86840,363641,158,71818,482851,628170,919798,33977,191520,434,184748,123553,267724,911589,698413,1773,851317,194201,152839,347,422,349,911320,534134,705014,528802,191906,569680,853122,74036,1728,354937,164682,224007,454236,440885,667326,46033,346415]
3	[2502276,2356237,715788,2885597,2732159,2803896,3076752,2875453,2837726,2925573,3219947,2706987,2468237,4472415,2831141,2467078,2378090,1517407]
4	[2582484,3451964,2994980,5241466,3246859,1384284,3249131,1042824,2645470,2213168,933096,1154281,1906203,3579859,2429599,1731680,3627121,2078920,2592686,4396550,3113704,4285235,242,3768762,5886517,2532707,1659122,94903,3016933,3115167,2006502,1588681,2443569,3491108,4303879]
5	[608714,26879,839486,281110,3620,424682,673229,640756,725,641168,582939,5134,255]
6	[240797,1484,3927383,5265,2490721,114,2636836,200601,379056,367445,5218,1705,521781,174252,5450,184445,841910,1191,1062195,665830,333605,416673,163703,864490]
7	[4371183,4715333,1377340,3166281,2932737,2089812,3498252,1423978,2573065,1679478,3226743,1842950,4333090]
8	[151,1804,97842,190,323,168,228]
9	[151,1832,401,97842,724665,687321,1673]
10	[6770285,3003787,2786516,4105321,5241466,4223911,4465654,3838935,3526952,24565,5203487,1563539]
11	[5417,430031,338715,268368,1074351,283475,230027,164873,318392,1497272,87478,614181,1074549]
12	[742694,269479,206479,429916,481024,390161,123681,84281,374757,69822,284804,390775,103034]
13	[205,837,1302,1573,588777,506405]
14	[124930,2395586,1325419,2554352,59431,272401,1065229,1706767]
15	[876166,154,741959,217418,363594,434676,646869,171938,328987]
16	[4797671,5687164,4701008,4051209,5855226,5360921]
17	[876166,154,385649,522306,434676,808077,870729,418,938159]
