22800,4868
22850,4862
22900,4862
22950,4862
23000,4862
23050,4862
23100,4862
23150,4856
23200,4856
23250,4854
23300,4854
23350,4854
23400,4854
23450,4849
23500,4849
23550,4847
23600,4847
23650,4847
23700,4846
23750,4846
23800,4845
23850,4845
23900,4841
23950,4840
24000,4840
24050,4840
24100,4840
24150,4840
24200,4840
24250,4838
24300,4836
24350,4833
24400,4833
24450,4833
24500,4833
24550,4833
24600,4833
24650,4833
24700,4833
24750,4833
24800,4833
24850,4833
24900,4832
24950,4832
25000,4832
25050,4830
25100,4827
25150,4821
25200,4821
25250,4820
25300,4820
25350,4820
25400,4819
25450,4819
25500,4819
25550,4815
25600,4811
25650,4810
25700,4809
25750,4808
25800,4806
25850,4806
25900,4803
25950,4799
26000,4797
26050,4785
26100,4785
26150,4785
26200,4785
26250,4785
26300,4785
26350,4785
26400,4785
26450,4782
26500,4780
26550,4779
26600,4779
26650,4777
26700,4772
26750,4772
26800,4772
26850,4771
26900,4769
26950,4743
27000,4739
27050,4739
27100,4739
27150,4739
27200,4739
27250,4739
27300,4737
27350,4737
27400,4736
27450,4734
27500,4731
27550,4730
27600,4730
27650,4730
27700,4730
27750,4730
27800,4730
27850,4730
27900,4728
27950,4722
28000,4718
28050,4714
28100,4714
28150,4714
28200,4714
28250,4714
28300,4714
28350,4714
28400,4714
28450,4710
28500,4710
28550,4710
28600,4710
28650,4709
28700,4709
28750,4709
28800,4709
28850,4709
28900,4709
28950,4704
29000,4696
29050,4695
29100,4691
29150,4691
29200,4690
29250,4689
29300,4689
29350,4683
29400,4683
29450,4683
29500,4683
29550,4679
29600,4673
29650,4673
29700,4670
29750,4670
29800,4670
29850,4669
29900,4669
29950,4669
30000,4669
30050,4668
30100,4657
30150,4654
30200,4647
30250,4647
30300,4647
30350,4647
30400,4647
30450,4647
30500,4647
30550,4646
30600,4646
30650,4646
30700,4639
30750,4639
30800,4639
30850,4639
30900,4637
30950,4635
31000,4635
31050,4634
31100,4632
31150,4632
31200,4632
31250,4630
31300,4623
31350,4620
31400,4615
31450,4615
31500,4615
31550,4615
31600,4615
31650,4615
31700,4615
31750,4613
31800,4611
31850,4611
31900,4611
31950,4606
32000,4605
32050,4605
32100,4605
32150,4605
32200,4594
32250,4594
32300,4594
32350,4594
32400,4594
32450,4594
32500,4588
32550,4583
32600,4579
32650,4573
32700,4572
32750,4572
32800,4572
32850,4572
32900,4572
32950,4572
33000,4572
33050,4570
33100,4569
33150,4564
33200,4564
33250,4563
33300,4559
33350,4559
33400,4559
33450,4559
33500,4558
33550,4553
33600,4553
33650,4553
33700,4553
33750,4553
33800,4553
33850,4553
33900,4550
33950,4538
34000,4529
34050,4524
34100,4522
34150,4522
34200,4521
34250,4521
34300,4521
34350,4517
34400,4517
34450,4515
34500,4510
34550,4510
34600,4510
34650,4510
34700,4509
34750,4507
34800,4507
34850,4507
34900,4507
34950,4505
35000,4503
35050,4503
35100,4502
35150,4502
35200,4502
35250,4502
35300,4502
35350,4502
35400,4502
35450,4495
35500,4492
35550,4486
35600,4482
35650,4482
35700,4482
35750,4482
35800,4479
35850,4479
35900,4478
35950,4478
36000,4475
36050,4472
36100,4472
36150,4472
36200,4472
36250,4472
36300,4466
36350,4464
36400,4464
36450,4464
36500,4464
36550,4464
36600,4456
36650,4454
36700,4454
36750,4453
36800,4452
36850,4452
36900,4452
36950,4452
37000,4452
37050,4452
37100,4450
37150,4447
37200,4442
37250,4435
37300,4435
37350,4435
37400,4435
37450,4435
37500,4435
37550,4435
37600,4435
37650,4435
37700,4435
37750,4435
37800,4432
37850,4431
37900,4431
37950,4431
38000,4431
38050,4431
38100,4431
38150,4430
38200,4430
38250,4430
38300,4430
38350,4430
38400,4430
38450,4427
38500,4424
38550,4424
38600,4424
38650,4419
38700,4419
38750,4419
38800,4419
38850,4419
38900,4419
38950,4419
39000,4419
39050,4419
39100,4417
39150,4415
39200,4403
39250,4396
39300,4396
39350,4396
39400,4395
39450,4395
39500,4395
39550,4395
39600,4395
39650,4395
39700,4395
39750,4395
39800,4394
39850,4390
39900,4388
39950,4388
40000,4387
40050,4387
40100,4387
40150,4387
40200,4385
40250,4384
40300,4384
40350,4383
40400,4383
40450,4383
40500,4383
40550,4383
40600,4375
40650,4374
40700,4373
40750,4373
40800,4373
40850,4373
40900,4373
40950,4373
41000,4373
41050,4373
41100,4372
41150,4372
41200,4372
41250,4372
41300,4370
41350,4368
41400,4363
41450,4359
41500,4358
41550,4358
41600,4358
41650,4358
41700,4358
41750,4358
41800,4357
41850,4357
41900,4357
41950,4356
42000,4356
42050,4356
42100,4355
42150,4355
42200,4355
42250,4354
42300,4352
42350,4352
42400,4352
42450,4350
42500,4350
42550,4350
42600,4350
42650,4350
42700,4342
42750,4334
42800,4334
42850,4334
42900,4334
42950,4334
43000,4329
43050,4329
43100,4329
43150,4327
43200,4321
43250,4321
43300,4321
43350,4321
43400,4321
43450,4319
43500,4319
43550,4319
43600,4316
43650,4316
43700,4316
43750,4315
43800,4315
43850,4313
43900,4313
43950,4313
44000,4313
44050,4313
44100,4313
44150,4310
44200,4309
44250,4304
44300,4298
44350,4298
44400,4298
44450,4298
44500,4298
44550,4298
44600,4298
44650,4298
44700,4298
44750,4298
44800,4297
44850,4297
44900,4297
44950,4297
45000,4297
45050,4297
45100,4295
45150,4295
45200,4295
45250,4295
45300,4294
45350,4292
45400,4292
45450,4292
45500,4292
45550,4292
45600,4292
45650,4289
45700,4289
45750,4289
45800,4288
45850,4287
45900,4287
45950,4286
46000,4284
46050,4279
46100,4279
46150,4279
46200,4278
46250,4278
46300,4278
46350,4278
46400,4276
46450,4275
46500,4273
46550,4271
46600,4271
46650,4269
46700,4268
46750,4268
46800,4268
46850,4268
46900,4268
46950,4264
47000,4262
47050,4262
47100,4262
47150,4262
47200,4262
47250,4262
47300,4262
47350,4262
47400,4262
47450,4262
47500,4262
47550,4262
47600,4259
47650,4259
47700,4259
47750,4259
47800,4259
47850,4259
47900,4252
47950,4248
48000,4248
48050,4247
48100,4247
48150,4247
48200,4247
48250,4247
48300,4247
48350,4247
48400,4247
48450,4247
48500,4247
48550,4247
48600,4247
48650,4247
48700,4247
48750,4247
48800,4247
48850,4247
48900,4247
48950,4247
49000,4247
49050,4244
49100,4244
49150,4244
49200,4244
49250,4244
49300,4243
49350,4243
49400,4243
49450,4239
49500,4239
49550,4239
49600,4239
49650,4239
49700,4239
49750,4239
49800,4234
49850,4233
49900,4232
49950,4232
50000,4232
50050,4232
50100,4232
50150,4232
50200,4228
50250,4226
50300,4225
50350,4225
50400,4225
50450,4225
50500,4225
50550,4225
50600,4224
50650,4224
50700,4222
50750,4222
50800,4222
50850,4221
50900,4221
50950,4221
51000,4221
51050,4221
51100,4217
51150,4215
51200,4215
51250,4215
51300,4214
51350,4214
51400,4214
51450,4214
51500,4214
51550,4212
51600,4212
51650,4212
51700,4212
51750,4212
51800,4210
51850,4210
51900,4210
51950,4210
52000,4208
52050,4208
52100,4208
52150,4208
52200,4208
52250,4208
52300,4208
52350,4208
52400,4208
52450,4208
52500,4208
52550,4208
52600,4208
52650,4208
52700,4208
52750,4208
52800,4207
52850,4204
52900,4200
52950,4199
53000,4198
53050,4196
53100,4196
53150,4196
53200,4196
53250,4196
53300,4196
53350,4196
53400,4196
53450,4196
53500,4196
53550,4191
53600,4191
53650,4191
53700,4191
53750,4190
53800,4189
53850,4189
53900,4188
53950,4188
54000,4188
54050,4188
54100,4187
54150,4187
54200,4187
54250,4187
54300,4187
54350,4186
54400,4180
54450,4180
54500,4180
54550,4180
54600,4180
54650,4180
54700,4179
54750,4179
54800,4179
54850,4179
54900,4178
54950,4174
55000,4174
55050,4174
55100,4174
55150,4173
55200,4173
55250,4173
55300,4173
55350,4169
55400,4169
55450,4169
55500,4167
55550,4167
55600,4166
55650,4166
55700,4166
55750,4166
55800,4166
55850,4166
55900,4165
55950,4164
56000,4162
56050,4162
56100,4162
56150,4162
56200,4161
56250,4161
56300,4161
56350,4161
56400,4161
56450,4161
56500,4161
56550,4160
56600,4160
56650,4160
56700,4159
56750,4159
56800,4159
56850,4159
56900,4159
56950,4158
57000,4154
57050,4154
57100,4154
57150,4153
57200,4153
57250,4153
57300,4153
57350,4153
57400,4152
57450,4149
57500,4149
57550,4149
57600,4149
57650,4149
57700,4149
57750,4149
57800,4147
57850,4147
57900,4147
57950,4147
58000,4146
58050,4146
58100,4146
58150,4146
58200,4146
58250,4146
58300,4146
58350,4144
58400,4144
58450,4144
58500,4144
58550,4144
58600,4144
58650,4144
58700,4144
58750,4143
58800,4143
58850,4143
58900,4143
58950,4143
59000,4139
59050,4132
59100,4130
59150,4130
59200,4130
59250,4130
59300,4130
59350,4130
59400,4130
59450,4130
59500,4130
59550,4130
59600,4130
59650,4130
59700,4129
59750,4129
59800,4129
59850,4129
59900,4129
59950,4128
60000,4127
60050,4127
60100,4126
60150,4126
60200,4124
60250,4123
60300,4123
60350,4123
60400,4123
60450,4121
60500,4121
60550,4121
60600,4121
60650,4118
60700,4118
60750,4117
60800,4117
60850,4115
60900,4115
60950,4115
61000,4115
61050,4115
61100,4115
61150,4114
61200,4113
61250,4113
61300,4113
61350,4112
61400,4111
61450,4111
61500,4111
61550,4110
61600,4105
61650,4104
61700,4100
61750,4100
61800,4100
61850,4100
61900,4100
61950,4100
62000,4099
62050,4098
62100,4098
62150,4098
62200,4090
62250,4088
62300,4087
62350,4086
62400,4086
62450,4081
62500,4081
62550,4081
62600,4078
62650,4078
62700,4077
62750,4077
62800,4074
62850,4074
62900,4072
62950,4072
63000,4070
63050,4070
63100,4069
63150,4069
63200,4069
63250,4069
63300,4069
63350,4069
63400,4069
63450,4066
63500,4061
63550,4058
63600,4052
63650,4051
63700,4051
63750,4051
63800,4044
63850,4042
63900,4039
63950,4037
64000,4034
64050,4031
64100,4029
64150,4028
64200,4026
64250,4025
64300,4023
64350,4015
64400,4012
64450,4004
64500,3996
64550,3992
64600,3982
64650,3979
64700,3977
64750,3968
64800,3963
64850,3963
64900,3951
64950,3944
65000,3943
65050,3938
65100,3930
65150,3926
65200,3915
65250,3915
65300,3907
65350,3894
65400,3885
65450,3882
65500,3863
65550,3854
65600,3845
65650,3838
65700,3831
65750,3827
65800,3824
65850,3817
65900,3798
65950,3775
66000,3765
66050,3740
66100,3718
66150,3707
66200,3697
66250,3683
66300,3667
66350,3658
66400,3645
66450,3626
66500,3617
66550,3607
66600,3598
66650,3592
66700,3586
66750,3575
66800,3567
66850,3554
66900,3539
66950,3531
67000,3521
67050,3514
67100,3504
67150,3495
67200,3490
67250,3484
67300,3476
67350,3467
67400,3465
67450,3460
67500,3450
67550,3445
67600,3432
67650,3428
67700,3419
67750,3414
67800,3408
67850,3403
67900,3393
67950,3388
68000,3370
68050,3361
68100,3342
68150,3334
68200,3290
68250,3281
68300,3263
68350,3252
68400,3247
68450,3240
68500,3231
68550,3221
68600,3213
68650,3203
68700,3195
68750,3187
68800,3180
68850,3177
68900,3168
68950,3156
69000,3145
69050,3137
69100,3133
69150,3124
69200,3118
69250,3115
69300,3109
69350,3101
69400,3093
69450,3088
69500,3083
69550,3080
69600,3074
69650,3066
69700,3054
69750,3050
69800,3044
69850,3017
69900,3006
69950,2996
70000,2990
70050,2986
70100,2981
70150,2973
70200,2961
70250,2947
70300,2942
70350,2931
70400,2929
70450,2925
70500,2921
70550,2908
70600,2904
70650,2891
70700,2886
70750,2876
70800,2868
70850,2864
70900,2859
70950,2854
71000,2849
71050,2846
71100,2845
71150,2838
71200,2834
71250,2829
71300,2825
71350,2819
71400,2812
71450,2809
71500,2804
71550,2802
71600,2799
71650,2794
71700,2789
71750,2779
71800,2772
71850,2764
71900,2761
71950,2759
72000,2754
72050,2747
72100,2743
72150,2742
72200,2739
72250,2737
72300,2736
72350,2725
72400,2722
72450,2718
72500,2714
72550,2713
72600,2707
72650,2703
72700,2703
72750,2699
72800,2694
72850,2691
72900,2689
72950,2687
73000,2683
73050,2681
73100,2676
73150,2675
73200,2665
73250,2661
73300,2657
73350,2652
73400,2649
73450,2646
73500,2644
73550,2641
73600,2636
73650,2633
73700,2631
73750,2628
73800,2625
73850,2622
73900,2534
73950,2534
74000,2534
74050,2532
74100,2529
74150,2527
74200,2516
74250,2514
74300,2512
74350,2507
74400,2506
74450,2503
74500,2502
74550,2498
74600,2497
74650,2497
74700,2493
74750,2493
74800,2492
74850,2491
74900,2489
74950,2487
75000,2484
75050,2482
75100,2480
75150,2480
75200,2480
75250,2478
75300,2476
75350,2474
75400,2471
75450,2470
75500,2469
75550,2468
75600,2468
75650,2465
75700,2463
75750,2463
75800,2463
75850,2463
75900,2459
75950,2455
76000,2454
76050,2454
76100,2454
76150,2453
76200,2452
76250,2451
76300,2450
76350,2450
76400,2450
76450,2448
76500,2445
76550,2445
76600,2445
76650,2444
76700,2442
76750,2442
76800,2442
76850,2438
76900,2435
76950,2434
77000,2431
77050,2430
77100,2428
77150,2427
77200,2427
77250,2422
77300,2418
77350,2415
77400,2409
77450,2408
77500,2408
77550,2407
77600,2403
77650,2401
77700,2399
77750,2395
77800,2394
77850,2390
77900,2390
77950,2390
78000,2389
78050,2388
78100,2388
78150,2387
78200,2385
78250,2383
78300,2382
78350,2380
78400,2379
78450,2377
78500,2377
78550,2377
78600,2375
78650,2374
78700,2374
78750,2373
78800,2373
78850,2373
78900,2373
78950,2373
79000,2371
79050,2370
79100,2367
79150,2362
79200,2362
79250,2358
79300,2357
79350,2357
79400,2357
79450,2355
79500,2355
79550,2351
79600,2351
79650,2350
79700,2349
79750,2348
79800,2348
79850,2346
79900,2344
79950,2341
80000,2339
80050,2337
80100,2337
80150,2335
80200,2333
80250,2331
80300,2326
80350,2323
80400,2319
80450,2319
80500,2316
80550,2312
80600,2306
80650,2301
80700,2301
80750,2298
80800,2292
80850,2289
80900,2280
80950,2274
81000,2265
81050,2262
81100,2255
81150,2251
81200,2243
81250,2234
81300,2225
81350,2222
81400,2198
81450,2166
81500,2139
81550,2109
81600,2075
81650,2033
81700,2005
81750,1973
81800,1953
81850,1939
81900,1922
81950,1906
82000,1881
82050,1854
82100,1838
82150,1821
82200,1805
82250,1781
82300,1767
82350,1760
82400,1753
82450,1744
82500,1729
82550,1719
82600,1706
82650,1679
82700,1669
82750,1660
82800,1647
82850,1639
82900,1632
82950,1617
83000,1608
83050,1602
83100,1595
83150,1586
83200,1575
83250,1569
83300,1559
83350,1555
83400,1547
83450,1540
83500,1534
83550,1528
83600,1526
83650,1521
83700,1516
83750,1512
83800,1506
83850,1500
83900,1493
83950,1486
84000,1480
84050,1476
84100,1474
84150,1471
84200,1466
84250,1465
84300,1464
84350,1461
84400,1458
84450,1457
84500,1454
84550,1450
84600,1448
84650,1445
84700,1443
84750,1434
84800,1433
84850,1429
84900,1427
84950,1412
85000,1409
85050,1409
85100,1408
85150,1407
85200,1405
85250,1402
85300,1400
85350,1399
85400,1398
85450,1398
85500,1397
85550,1396
85600,1394
85650,1391
85700,1385
85750,1383
85800,1383
85850,1382
85900,1380
85950,1380
86000,1356
86050,1351
86100,1346
86150,1343
86200,1343
86250,1342
86300,1339
86350,1336
86400,1336
86450,1336
86500,1335
86550,1334
86600,1333
86650,1332
86700,1328
86750,1323
86800,1320
86850,1314
86900,1308
86950,1296
87000,1254
87050,1220
87100,1192
87150,1135
87200,1112
87250,1099
87300,1082
87350,1066
87400,1042
87450,1014
87500,1004
87550,966
87600,950
87650,940
87700,904
87750,900
87800,888
87850,881
87900,877
87950,864
88000,859
88050,858
88100,855
88150,852
88200,848
88250,843
88300,826
88350,825
88400,825
88450,822
88500,818
88550,814
88600,813
88650,813
88700,811
88750,809
88800,808
88850,806
88900,804
88950,803
89000,799
89050,797
89100,796
89150,795
89200,794
89250,792
89300,789
89350,786
89400,784
89450,782
89500,777
89550,762
89600,680
89650,658
89700,640
89750,453
89800,443
89850,433
89900,429
89950,422
90000,418
90050,223
90100,222
90150,221
90200,217
90250,216
90300,212
90350,207
90400,206
90450,205
90500,202
90550,197
90600,194
90650,192
90700,190
90750,190
90800,186
90850,183
90900,181
90950,177
91000,169
91050,169
91100,165
91150,159
91200,157
91250,154
91300,152
91350,152
91400,152
91450,150
91500,148
91550,144
91600,140
91650,139
91700,133
91750,113
91800,106
91850,105
91900,104
91950,102
92000,98
92050,97
92100,96
92150,93
92200,91
92250,90
92300,90
92350,89
92400,89
92450,85
92500,84
92550,81
92600,80
92650,69
92700,65
92750,58
92800,56
92850,49
92900,47
92950,41
93000,32
93050,24
93100,11
93137,1
