6,230,49.1304347826,0.412113157395,Comedy
7,208,71.1538461538,0.399990709773,Drama
8,40,60.0,0.594871794872,Animation
12,35,85.7142857143,0.796638655462,Drama
10,24,100.0,0.978260869565,Comedy
11,18,50.0,0.960784313725,Drama
13,13,100.0,1.0,Comedy
15,13,84.6153846154,1.0,Comedy
14,12,83.3333333333,0.939393939394,Drama
4,9,33.3333333333,1.0,Action
9,9,55.5555555556,1.0,Action
5,8,75.0,1.0,Comedy
1,7,85.7142857143,1.0,Drama
2,7,85.7142857143,1.0,Drama
0,6,100.0,1.0,Comedy
3,6,83.3333333333,1.0,Drama
