10	[1645199,1644402]
11	[397124,798316]
12	[2356237,2803896,3046228,2369021,2831141,2502275,416532,557287,1309123,63910,2837726,2732159,4238227,715788,2591895,2243685,3605071,1990452,2361634,132300,2566659,2326120,2551736,1347859,446457,2502276,2066082,2282924,3734567,2533284,1675531,97022,1483304,2356508,795297,2666575,2676609,2281637,2925573,859104,531333,2477992,4472415,2885597,2468237,2325664,3076752,2125788,3417496,2217844,2467078,3630,3219947,552565,2706987,2202688,1281146,2338378,3845764,2378090,4065526,2875453]
13	[546232,419813,367,57428,41828,264211,458951,685493,603402,728337,1128]
14	[152846,691925,155389,199236,234928,687999,338614,507082,748644,272173,763650,734011,110301,1377036,448827,80212,354088,478640,413263,1186732,493016,114456,5273,204493,492658,857574,150629,196726,570385,321587,621034,95751,14133,272557,12586,156748,421,946131,139108,598023,1485871,793946,231458,1319098,374757,834989,613147,733500,1163,7572327,30644,1410247,285603,370443,72323,999272,639098,2949993,107900,429916,396507,84281,888468,829718,501291,534132,9002,814326,489348,103034,593016,239376,69822,224391,909219,405247,269479,693625,1445,812789,589358,828906,58171,13203,32001,668802,1280409,332900,838000,542558,383280,603440,128212,874065,648153,390775,399088,1682420,862174,1065239,252238,240737,654648,98196,100333,321460,472761,123681,390161,484307,1111158,24780,1022234,331639,1626,4067,605601,333079,501330,106319,809102,1464473,705211,95053,774891,495501,954225,247733,247720,3964,4555299,597629,396369,742694,1593206,557355,846330,398508,822092,603485,732274,3078,172028,724995,491751,98928,394253,82636,833246,867652,186498,105435,149942,220792,284804,314253,491426,481024,809049,871913,167859,1569731,206479]
15	[1403732,145518,556808,1382202]
16	[6008813,6855294,6564483,5482441,339287,6915195,5475638]
17	[1034965,1512166]
18	[295,149150]
19	[106,1191,184445,1672246,200601,3927383,3982621,107,841910,2490721,240797,322325,478403,163703,5265,1705,779514,287182,5450,805054,1484,864490,333605,278767,2636836,1062195,379056,893257,237222,178997,1676221,423284,327020,5218,109359,1283209,1674,1757199,367445,2405500,416673,181687,665830,168387,1595523,146786,236946,521781,166662,906525,703800,114,174252]
20	[647785,671661]
21	[1074351,338715,283475,1199,430031,1074549,726472,141,166061,308606,1497400,268368,842200,879186,230027,1497514,87478,420955,164873,148808,885143,5417,192942,792,633223,1497357,318392,1497272,572,1497452,4709,614181,340359]
22	[567881,491827]
23	[764986,371824,350405,390190,814358,481092,57254,191504,275913,704867,330765,350479,316318,860233,195167,193135,453082,943814,949303,631815,173194,146034,302314]
