10	[0518836,0000598,0265670,0910607,0333410,1031296,0000702,0000140,0000146,0000144,0001315,0000228,0000389,0362766,0086553,0000451,0539651,0424819,0340260,0001673,0002076,0000553,0001097,0000531,0001804,0001556,0000609,0175814,0000198,0000129,0000190,0564402,0098378,0340359,0000330,0001832,0000102,0165101,0000111,0000618,0261729,0724665,0396812,0950867,0001714,0265457,1055413,0000432,0000212,0000210,0000215,0000665,0272173,0000323,0105672,1706832,0004937,0192377,1534700,0166061,0005078,0216342,0870199,0001644,0000458,0001100,0001854,0569226,0000298,0000291,0000178,0000173,0000177,0080212,0186505,0000401,0687321,0420955,0000221,0920038,0000288,1701602,0001449,0001209,0000168,0000245,0553269,0000164,1323822,0000640,0440458,0440459,0000151,0097842,1086543,0835016,0000093,0000456,0001751,0614165,0001475,0001199,2018573,0001173,0000155,0000623,0000158,0000397,0005110,0000658,0000659]
11	[0004979,0004879,0202966,0161980,0005569,0134072,0001787,0378245,0001084,0859403,0005093,0004949,0936762,0940158,0781238,0258402,0005552,0005551,0316079,0253708,0502015,0694066,0000676,0026364,0913460,0328709,1330560,0258117,0395428,0522324,0005024,0366389,0000243,0001634,0222643,0687625,0605079,0251986,0924918,0000505]
12	[0342241,0330765,0943814,0275913,0000128,0193135,0949303,0503567,0302314,0173194,0191504,0057254,0371824,0390190,0350479,0243806,0860233,0704867,0753526]
13	[0424060,0799777,0498278,0000244,0000569,0279209,0242177,0731772,0941777,1107001,0638056,0269463,1165110,2215447,0123632,0805476,0342029,0048414,0001497,0001838,0065418,0000053,0002332,0006969,0001439,1046097,0788009,0132257,0507343,0001646,0001426,0146146,0000353,0647634,0700712,0365281,0473578,0622553,0757855,0079273,0719637,0252961,0000379,0000179,0542133,0000375,0749263,0002148]
14	[0360106,1733365,0813101,1794697,0702572,0001616,0000701,0425215,0005049,0108703,0005268,0123092,0818055,0930707,1419241,1269976,1734700,5052065,0005179,0829032,0372961,3605836,0179224,0940362,2780564,0421087,0416532,0006669,1485940,0166359,0254712,0335275,2426419,0648416,0515296,0926086,3772243,0723365,1088868,0795449,0795297,0715788,0925916,0828840,0642358,0176922,1534888,2268180,0157297,0003861,1229520,1128418,0915208,0082450,0191450,0000171,0303316,0004920,0625789,3969329,1501738,0384211,0364931,0382632,0001599,2368789,3762501,0225963,0003069,0565250,0732309,1886602,0001282,0931324,0226813]
15	[0005377,0184445,0852466,0291881,0227759,0416673,0000492,0000792,0005265,0237222,3077057,0001251,0786639,0001674,0001705,0379056,0000114,0663177,0011038,0828906,0109359,0665830,0656929,0001484,5882938,0000106,0000101,0008231,0240797,0001383,0004852,0005450,0001191,0788340,0841910,0005218,0327020,0703800,0503627,0068166]
16	[0247720,0693625,0110301,0724995,0204493,0095751,0954225,0374757,1319098,0621034,0332900,0003964,0809049,0001242,0106319,0321587,0491426,0100333,0589358,0095053,0383280,0396369,0639098,0705211,0123681,0534132,0149942,0003078,1682420,0014133,0001163,0167859,0155389,0493016,0234928,0838000,0507082,0733500,0030644,0570385]
17	[0507212,0676649,0625247,0005417,0087478,0001696,0726223,0000193,0338614,0654648,0001664,0252238,0397555,0000546,1597260,0000421,0218191,0002023,0771993,0000289,0000321,0277975,0444940,0167649,0001868,0455767,0333689,0726472,0763650,0601376,0005273,0419273,0000461,0000518,0659573,0611889,0397171,0001625,0000571,0397212,0000507,0001287]
18	[0000367,0458951,0001128,0603402]
19	[4840208,0316310,5114110,2269029,3599667,0846548,3145447,5042825,2440492,5222941,3978077,2282835,1995226,2007000,3263389,4451774,3578998,2154195,4973212,4024978,0000242,0453115]
