0	[261729,1229520,539651,384771,1282,398,171,2057,1616,5052065,425215,389,3772243,221,277727,5049,5045,762153,225963,2368789,868504,608,179224,335275,885,565250,606487,75359,308208,4920,640,940362,818055,280330,915208,1501738,2066,157297,322339,1886602,1187]
1	[7508045,6600863,2998353,2547611,6284241,4476832,1096712,1881080,3409270,6431321,5196287,3979145,2067832,4828319,1959019,840285,599907,5301845,4030055,2056936,5037761,1664127,4685775,5137870,825805,1315402,3779865,243,1887818,5090072,7749647,6652600,5450467,4504897,5041286,4938931,7243832,2669049,4158239,2678364,3286145,5102780,1040127,3605836,975225,3945152,2576863,3197294,1476783,1928260,2313440,387900,4209857,2448633,7407816,2154316,4152547,5548632,6455317,5341176,3690152,5237201,280850,4786981,4852204,666517,5307554,2948463,3733933,4026413,4792767,6066408,878807,1972711,932847,322282,6639701,1093842,6931259,6324870,642358,6140184,5763676,1782876,1778587,7837386,489528,5454624,2790180,2423229,3145630,5254672,7245921,2963760,132300,444751,1817166,2404349,4229277,1897496,4275920,3404215,4987843,7680705,1891863,1517407,4570367,2305508,3957948,741893,4766432,3764108,3969329,3582715,5218156,5215140,6825817,6545104,5168285,2744237,5362352,4731168,2684369,1829945,651159,7797494,3824607,6812568,4650037,3098424,1994576,1940953,3861054,3861,545008,3762501,1648743,3651771,933612,1694797,7112664,3689203,4597836,4363694,61262,52202,660244,344196,4338070,2163847,3513760,1962017,589463,352513,5117177,4614651,6570402,1208510,5646304,5451081,383296,97022,114177,701818,2931166,469928,427793,3878711,3834161,6208245,1733365,3863312,3083875,1914282,5972904,5779376,3069,2931894,4377706,3187553,924154,172461,390259,869595,5890344,4206690,6609111,1815608,4119932,566279,1908927,1938969,3671362,5022450,898546,1419241,5457419,4460264,947742,1976643,2519780,33165,3982454,2758676,3657833,3014081,855061,6204946,1534888,1827372,2958419,77512,3182681,1591232,531333,3034273,2931274,6053751,629525,1485940,5375536,629634,2426419,4820915,4870473,3204509,3689537,2247901,6915195,6429650,1990230,1885015,4516095,2374610,7043475,3363398,6825023,1005663,1305056,990415,2795989,658152,1251245,303316,4230755,1767280,4480637,1591432,3125612,1736710,2257150,2573224,1979259,6688403,2713559,5566975,3983440,853566,2356797,1770183,341174,5268746,2676738,5450420,6049834,5302698,5064101,4305826,4574961,5815595,7011576,381043,2749436,7637932,2932094,4001975,3188373,6873070,3785597,1205024,281693,3845763,7052041,6923722,4168892,4860212,5911248,5416338,5343334,1569488,7026377,788335,263625,1733117,3151395,5238172,706619,159609,1947550,2706788,2393583,6601529,820660,2082525,7014467,3649055,3681508,5095287,7175572,5801090,6388724,4492426,6330457,3453514,2832704,115,1720532,197058,5238611,2302367,108703,6932932,6297951,4615536,147312,6867344,930061,1551999,465420,1683193,2880343,1807392,492451,6644386,6898238]
2	[261724,835144,291,135585,182456,104,767741,202966,724604,541908,45209,324556,891786,283475,1199,1756,930095,366389,26364,1133275,246,1367,621008,206257,3219943,882588,126070,957257,935541,411,412,408970,135306,169,161,3848723,1606,1265067,535,245653,2175772,2415526,1803,936762,1154986,698998,1268748,1107024,1019,1016,1235,899995,4355,435,44762,430031,1074549,235103,233,144,1194,662981,1484310,1952,122036,660057,133474,307255,541909,514,622,184392,1653613,441588,452288,854702,491590,687625,5068,328709,1820,692466,4979,222643,1724,601376,407,730436,503624,733162,816148,2668,910145,2552460,5162,842200,879186,756830,48273,505,230027,4535518,1074351,1057928,2867791,3959870,633195,605079,367496,1404109,5356,1698,619,395428,610,913460,616,1474,1303,499,87478,258402,722223,754550,420955,596,164873,387987,719604,592188,881672,313,314,566013,1334,2062601,5024,502015,1139632,1675,676,3755752,148808,1525,726472,1519500,982,77720,908914,458514,608405,715,4965,1084,768324,5417,268368,5579,491357,662960,694066,4668,136,735270,827663,847727,338715,751638,454,1507,318392,1497272,754512,3845764,997,998,4879,564697,744834,2268180,940158,461,5552,35954,3418410,2415494,832165,286,2213461,2076,614181,68382,1089685,1209,583951,575339,547128,304948,5420,1744,1164,370035,522324,378245]
3	[588241,6377106,345,347,342,110480,349,281788,276,353869,853122,785854,102,101,627624,488095,726223,919798,698413,92,1624,316702,911320,552,1173,272173,97842,403,401,1378,408,307600,375,374,322325,397,216342,4724,491402,454236,178,177,152839,311811,658,123553,1617,866300,1768,1765,6969,569680,507097,240838,362,74036,740264,205626,168,164,810987,570385,528802,95751,1971,911589,1773,1772,1550,1556,532,165101,218191,422,3817,603162,498278,281486,228,223,1102891,151,155,158,440459,1804,164682,93,194201,5460,254862,822812,3425996,437,434,1034386,723590,397212,167649,733500,146,140,148,5143,970985,2081,1831,932,341055,569501,1714,799,551997,1132,511,1006,515,446526,354937,186505,204,307621,86840,2099,307531,2145,534132,333410,719637,534134,1256602,298412,1728,150,33977,270383,502,1100,771493,728762,929489,224007,215,210,925930,1854,1855,168371,790057,1731,254760,934113,191906,1592,1598,1447,1117,1449,47663,197,191,190,184748,397555,640891,269463,902,245,440885,1212722,614165,741,175814,618,864997,1475,47264,456124,1704,542133,191520,835722,444940,928795,2023,884,705014,5212,164273,1592323,724665,718642,718646,168594,825401,661,653,212,242656,1315,413168,31055,317,4067027,1165110,3102062,689237,359969,870,532235,346415,1673,678,131974,670,412374,3732165,1685472,851317,1626,55549,855132,45219,749263,1107001,582418,943156,1086,597,913585,672330,1448,267724,401091,925966,424060,397171,247720,236,949,139,172333,702,826243,3211002,1431,607703,453,456,429363,655,652,651,79273,896742,525921,628170,323,687321,2225369,482851,831254,123,129,5019,724995,5092,1832,728872,579,469,263577,609,463,667326,192377,797329,314253,288,285,337157,754676,46033,980,111,112,265670,743304,71818,1633,363641,704,785938,569,4517,296546,1562,340359,473,1363,474]
4	[75671,839642,665114,942482,816628,274,408284,295037,95,1191,1285,580210,184445,923840,265376,249,2061155,810397,172,657,68166,480775,200601,178916,3927383,213482,143344,201700,311155,1848,160,745232,218318,1844,546797,176224,1605,800,797529,1770,1152,841910,31742,240797,660321,888536,97274,1806,14519,621597,5265,1705,68633,688911,529,2520,2490721,249029,602821,574513,422040,230,232,3204410,888456,555500,697069,5450,70115,731634,1484,203218,2922525,792,864490,1001,34519,190962,825627,782715,1008015,17377,657330,671023,906000,609231,608012,644406,490980,2636836,172492,331162,516215,726527,177933,503627,217,348409,828678,949350,1062195,379056,1735,565503,1599,1025,575348,4365,1201,884230,620232,478403,1114,144831,330687,957201,898634,536312,177896,784171,199,535084,1475594,237222,818874,178997,388087,1305,114382,490,445,45937,890709,350079,682886,514055,2117,1076073,10278,5218,552327,95114,333605,131966,666,109359,195844,1283209,142334,156940,37118,577329,563624,228171,1233,109175,697587,942875,969,776584,320203,850211,472762,5377,864222,919525,1413,819435,778737,778734,823563,370361,489837,656929,926086,367445,346089,749298,531539,791877,456801,719,748973,416673,861513,1406,649,192351,878153,878152,878155,766534,227759,518385,134,12376,210584,665830,802831,414772,708,611154,707,1650,168387,582,187,636946,893247,675887,308780,566234,859150,733076,410023,995,196872,522797,2064,171470,379200,146786,163703,935247,827307,521781,732,263880,714871,505764,352,235390,665101,119874,633750,114,636140,820788,709738,943942,891485,174252,180984,476226,912154,129538]
5	[176922,2744525,4082463,1151921,1756151,5550236,637441,361381,1495175,6529940,4465621,6715275,420792,364931,485062,5440468,245486,4239141,1927425,5563983,1128418,580467,409367,821436,2110353,360593,1088868,6579821,2146169,339489,687772,280409,7002,3172770,480808,809806,6980119,431438,329517,723365,4773491,648416,2689261,593301,79925,930707,4969830,899087,853024,5535767,139175,1188949,2474245,1656114]
6	[1348227,2429599,2994980,2105259,48414,2205372,2035230,2403319,2779142,2006502,1501093,191450,242,146268,4122314,1725818,4285235,1946675,119144,3627121,1080067,861574,2904710,486265,2213168,2239584,167024,2599208,918435,3493599,3768762,3979907,3115167,3044622,2754855,810750,1955504,3113704,3579859,2582484,3149316,2443569,2144181,2592686,990582,5676454,3606353,2803854,1534700,2929565,3810300,4752751,3046284,541902,94903,2397098,2326016,3016933,4345277,1399446,1942232,2665507,5886517,3351036,2157754,1384284,1154281,2800974,3185369,2632648,751750,1622877,1042824,139882,2782855,3491108,785352,1731680,3249131,2370389,1659122,1938820,4388566,2669401,2780564,3246859,1896358,677167,750419,1347896,223653,1273857,48250,4241215,1588681,5356479,2171261,2900021,2287478,2772986,565117,933096,1380939,2078920,2645470,2827073,2811187,1422146,4303879,2450269,3120423,1906203,452592,7753009,672451,1860088,1419659,2676374,300013,3451964,2830634,3555224,37806,5039188,553440,3990143,2598733,1693977,222881,2238217,6060265,4702430,1243953,580646,6004313,4396550,2532707,155124]
7	[154728,1759449,6283590,2488465,165825,3725085,4291105,741045,4489134,3296183,4819590,6639338,3077057,906301,5131058,4439147,4889792,2871160,4819572,5927928,5508146,2007055,4516759,5182553,5857646,2194611,3075140,6358600,3984374,2452869,3873681,3951683,4939206,4840208,1248934,5664097,2873452,6844763,2087100,7111681,746156,928560,4099787,15907,6926455,6827483,110807,3004200,154914,3096939,4190344,2608420,2852924,4782621,2453729,5172406,2185188,2865453,2682781,3720966,3772149,4831020,6753439,4099195,2460265,5661374,3643116,3208214,1182080,6731963,3899420,6067658,2253765,2315863,2269029,5352674,5250529,4371164,4488891,3055893,6452660,6947118,6684214,4473191,6059922,2177959,6339290,5167703,2622717,6143975,6725774,4516344,6134323,6554157,3990096,3039524,834989,227874,3156315,2735460,3225449,2624875,2835839,2502754,332942,912647,3539674,6584798,877599,2016707,4100566,6395310,6093472,4099356,3726530,1463169,6812221,2282835,6731945,2437062,3647254,6338912,6286101,1452254,5819502,1632114,4451774,3644754,3433646,247181,1493534,5467592,3512591,3587960,3682346,2542413,4787716,2336925,7768049,5535451,1137707,920210,6731951,290064,2674188,4024978,1089398,262301,7249327,6211091,6047588,5096634,2279227,2219208,6412456,5195569,4579350,5241466,4465984,4712377,5616401,4699234,1924756,4930389,2228499,4578554,668679,7282284,1585038,2883904,4449136,646496,743735,4101059,1863451,3011374,778769,4198093,703881,4213481,7243419,4530384,3263226,1881743,6139029,2180419,6499181,6668463,6497858,5901148,4707354,1973866,316310,3976572,2555012,4481516,1060360,2648761,4510266,6741220,303284,2728461,635847,267772,7510944,3413370,6899073,6119097,6081044,5303206,3109702,7196958,3246446,4100633,1987569,3449807,4817232,1076079,5687602,6306957,5202431,3576458,5175557,4726046,2242385,3998533,3096946,3864537,1046097,1034481,2501560,6670578,483915,4092658,5135075,4064640,5279863,1971248,5860659,3574141,4084424,3144298,6042562,4667058,152430,5280225,4596873,3238541,3241158,4518557,4304151,5706241,569289,2684211,6998071,3262618,5836233,6340022,2773552,4066642,3904344,2305137,1303530,6354402,1895632,923902,1020877,4217229,3984816,3599667,4679754,2959080,683978,6334390,4874683,2331994,4437821,5440359,784784,2642142,2902428,4553772,3576450,3145447,2950640,5345545,2924997,3033469,1573849,4663027,6866993,4996428,5224790,4825396,4098925,4685068,2460174,2186275,1995226,2653515,5337884,2153711,4558762,3163218,1369571,3880598,5882938,382671,3419705,2925487,5222941,1152992,4098984,4082182,7147345,5886710,7051311,7494652,4693894,2100898,6000961,2909368,2200128,2728454,4644982,5661359,528149,5613528,6625817,4080079,5326614,5520719,7236038,2007000,3263389,4696415,5521576,5244541,6166435,4056050,3982621,3627344,3617785,3121909,3578998,1422549,7269050,2154195,4619754,725975,4035779,1141100,307898,4397535,2976898,3603628,2325458,447376,1543089,5110234,6085634,6916495,5167269,687560,4494587,3785197,4322835,5528958,3409681,1190376,4714035,48379,7181059,6779676,3992401,5686451,5104141,1814166,1566354,6262774,4562425,129049,4582343,2802473,5717242,1370807,6962180,528164,5344055,4820314,5909135,3157537,2782582,5296544,4072891,111445,406282,3092088,4930491,1303155,1878162]
8	[4134146,5164168,3214012,2757641,5969750,5114110,2440492,5042825,3702196,3783201,2575439,5225258,5382258,2411206]
9	[2356237,2803896,3046228,2837726,2831141,2502275,416532,1309123,3219947,1675531,2732159,715788,2591895,3605071,2361634,2551736,1347859,2502276,2066082,2282924,3734567,2356508,795297,2666575,2281637,2925573,2477992,4472415,2885597,2468237,3076752,2125788,3417496,2676609,2217844,4238227,2467078,2706987,557287,2202688,2378090,2533284,2875453]
