0	[3014081,0660244,5801090,6429650,5548632,4766432,0322282,0741893,2963760,3979145,3764108,6545104,6600863,5416338,2678364,3286145,4685775,4492426,3219947,4597836,3582715,1305056,1976643,4472415,2831141,5137870,4363694,5341176,1315402,0933612,6330457,2378090,0077512,4516095,2551736,7014467,2502276,2502275,2356237,1040127,2885597,6053751,4152547,5450420,2426419,2676738,3453514,2468237,6455317,0003861,2305508,2795989,4870473,0715788,5375536,0947742,0003069,0000115,1251245,3204509,2547611,6825817,0820660,1807392,6284241,6923722,0352513,0930061,7637932,2832704,6932932,4168892,3690152,1591432,6049834,4338070,2958419,3076752,3982454,4860212,0666517,1940953,2163847,0566279,5302698,7243832,0147312,4786981,5451081,4305826,5064101,1551999,3605836,2404349,4229277,4476832,1096712,0108703,4574961,3878711,1897496,5890344,3513760,0878807,2706987,4206690,6609111,2744237,5254672,0280850,0840285,6639701,6388724,1881080,2356508,5362352,1815608,0469928,6431321,2282924,3945152,7026377,2684369,2356797,4275920,1947550,3125612,2706788,1887818,0975225,3404215,4230755,1908927,1767280,3182681,1938969,2576863,4480637,5090072,7797494,5218156,2056936,2302367,3824607,2591895,5196287,3671362,0932847,0990415,6812568,5307554,0341174,5022450,4987843,2281637,6208245,1476783,5238172,6324870,0701818,1990230,7680705,4650037,1885015,5815595,3863312,1591232,3083875,1419241,6297951,6652600,5457419,1959019,0853566,1891863,1928260,2313440,4615536,1517407,4460264,7011576,0658152,0114177,2948463,6867344,2519780,1914282,5215140,0159609,0197058,3733933,2925573,6140184,3098424,1979259,2749436,2393583,6688403,3845763,2932094,5763676,1736710,4504897,3834161,2467078,5566975,6601529,1569488,5972904,5779376,2448633,2880343,5857646,1778587,2477992,3034273,1208510,2803896,2082525,2374610,7407816,5041286,0000246,5102780,3409270,0281693,4614651,1770183,0263625,2837726,1733117,0344196,2931894,5301845,2217844,1962017,5646304,3363398,1683193,6825023,0381043,0033165,3762501,4030055,5454624,2790180,4731168,5237201,1005663,1648743,3649055,0599907,2998353,2758676,2732159,0303316,3681508,5095287,2669049,2875453,0629634,3657833,1694797,3187553,5037761,6644386,4792767,6066408,6873070,6898238,1782876,4938931,4158239,7175572,1664127,3785597,3417496,0387900,6204946,4377706]
1	[5664097,3927383,6684214,4056050,3998533,6926455,6827483,1283209,3096946,3864537,4473191,5467592,5224790,0005265,6059922,3004200,4530384,3512591,0569289,3587960,1759449,3682346,2542413,3263226,0154728,4465984,6639338,0743735,0001484,0668679,3096939,1881743,3627344,2728454,2186275,2488465,2653515,3121909,0262301,0528149,2501560,0267772,2153711,4488891,7768049,3982621,0154914,3725085,7243419,3578998,0646496,4092658,4558762,0333605,5535451,2622717,3163218,4291105,7269050,3992401,1369571,2154195,6139029,0332942,3880598,4619754,2608420,0912647,4035779,6143975,5882938,4817232,1141100,6085634,6725774,5613528,1062195,0000114,6731951,0227874,5279863,5616401,6134323,0778769,1971248,1924756,2636836,6554157,5860659,2852924,6067658,5222941,0184445,6497858,3990096,4437821,3039524,2674188,1152992,3603628,4024978,2802473,3574141,2325458,4084424,1585038,1543089,4098984,1089398,4082182,5096634,4825396,6042562,4663027,3208214,0635847,6262774,2735460,2924997,2453729,5901148,5172406,2185188,3077057,3576458,5886710,2835839,2865453,4707354,0367445,2502754,5131058,4596873,0878155,0841910,6916495,0877599,5167269,0416673,4439147,0240797,7494652,3241158,2279227,0447376,4481516,3976572,0379056,4693894,4080079,5195569,2100898,3720966,4304151,2648761,4494587,2871160,4510266,0005218,3785197,6584798,1034481,2016707,4819572,2242385,6753439,6741220,0725975,5241466,4100566,4099195,6395310,2555012,6283590,2460265,0174252,4322835,7147345,0884230,2684211,5296544,5528958,3409681,2728461,0001705,6000961,3643116,3539674,6093472,6998071,4714035,2909368,4099356,3726530,5836233,0928560,5508146,3772149,1182080,6731963,3899420,1463169,6668463,3413370,5857646,4066642,5345545,7181059,2194611,4685068,3075140,0015907,4889792,6779676,4578554,4644982,2253765,6812221,5686451,6731945,2305137,5661359,2315863,2490721,0303284,1814166,6354402,3984374,2269029,7282284,2437062,2883904,6625817,4449136,0111445,1020877,0001806,4217229,2452869,3262618,4562425,3984816,7510944,3599667,4679754,4582343,2959080,3647254,6334390,0923902,4874683,3951683,6338912,6286101,7196958,3246446,5326614,1370807,2331994,0200601,4100633,4101059,5344055,0521781,1987569,4782621,3449807,4198093,1676221,2873452,4371164,4930389,4190344,0864490,0163703,4820314,2902428,7236038,0001191,4553772,1076079,0164873,3157537,1895632,5687602,3145447,5280225,4098925,7111681,2950640,1008015,5104141,0165825,1863451,3055893,6452660,2007000,4099787,4072891,2773552,3033469,6339290,5521576,4451774,1573849,5244541,4726046,3644754,3011374,5202431,0748973,2180419,1303155,6166435,0237222,0665830,2782582,1566354,5110234,5175557,4699234,2976898,0005450,3433646]
2	[0071818,0001378,0667326,0001363]
3	[0646869,0434676,0171938,0808077,0514093,0000154,0870729,0328987,0938159,0385649,0876166,0933919,0741959,0000418,0217418,0522306,0363594]
4	[0094903,3451964,2994980,5241466,3246859,1384284,3768762,0000242,1042824,2645470,0155124,2213168,1154281,1906203,2772986,3579859,2144181,2429599,1731680,3627121,2078920,1942232,2592686,4396550,0933096,3113704,4285235,5886517,3249131,3016933,2532707,0222881,1659122,1938820,2582484,3115167,2006502,1588681,3979907,2443569,4303879,3491108]
5	[0736622,0748620,0002071,1144419,2554352,0124930,0352778,0290556,0688132,0462712,0004395,2002649,2395586,1325419,0004715,0136797,0059431,0272401,1065229,1706767,0189144,0732497]
6	[0000205,0000837,0571106,0001573,0528331,0006713,0588777,0001302,0506405,0177639,0383422]
7	[0565117,0553440,2238217,2370389,3246859,5356479,6004313,2403319,2450269,5039188,4345277,2929565,2830634,0861574,2803854,2674188,1622877,2171261,2665507,2782582,4122314,0191450,1380939,1946675]
8	[0898634,0665101,0665114,0045937,0890709,0621597,0001806,0823563,0802831,0906000,0171470,0408284,0195844]
9	[0191906,0001507,0853122,0164682,0298412,0354937,0000422,0046033,0607703,0086840,0071818,0440885,0454236,0667326,0346415,0000532,0000474,0033977,0254862,0001728,0363641,0191520,0582418,0672330,0000434,0482851,0000155,0919798,0628170,0000741,0000317,0296546,0123553,0184748,0000158,0911589,0267724,0698413,0866300,0851317,0352778,0194201,0001773,0152839,0242656,0001431,0307531,0911320,0831254,0047663,0163703,0224007,0705014,0534134,1102891,0000347,0528802,0000349,3732165,0569680,0004517,0074036]
10	[0005092,0000104,0000552,0000139]
11	[0662981,2415526,2415494,0767741,0000535,0001803,0000233,0754550,0001507]
12	[2506300,4701008,5855226,5360921,4797671,5687164,6847003,6620079,4051209,5195435]
13	[0164873,1074549,0614181,1074351,0005417,0148808,0318392,0430031,1497272,0338715,0268368,0087478,0283475,0230027]
14	[0001744,0001474,0000997,0001803,0000616,0751638,0184392,0000514,0261724,0583951,0005068]
15	[0574513,0566234,0001413,0000095,0923840,0235390,0249029,0577329,0201700,0001201]
16	[0000582,0898634,0143344,0000134,0379200]
17	[1756151,0648416,0687772,0723365,0809806,0280409,1128418,0245486]
18	[0662981,0662960,0521781,1057928,0000233]
19	[0000155,0001475,0097842,0000215,0687321,0000190,0001673,0000158,0000146,0000168,0000228,0000151,0000164,0000177,0724665,0001804,0000401,0001832,0000323,0000658]
20	[0748620,0731168,1443527,0002071,1443478,1111656,0570912,1159180,0663177,1099085,0688132,0462712,0909768,0764445]
21	[0641168,0582939,0401945,0000354,0026879,0281110,0839486,0003620,0000255,0673229,0640756,0424682,0005134,0777059,1018295,0608714,0000725]
22	[6770285,3003787,2786516,5241466,4105321,4223911,4465654,3838935,1563539,3526952,3620210,5203487,0024565]
23	[0000198,0000146,0000614,0000667,0001758]
24	[0000134,0379200,0802831,0000732,0000172]
25	[0000661,0001804,2225369,0006969,0429363,0000437]
26	[0006670,0462712,0841910,0725200]
27	[1676221,2106637,0909768,0352778]
28	[0913585,0919798,0822812,0851317]
29	[0859150,0002064,0000168,0001806,0000490,0878155,0408284]
30	[2397098,3185369,2598733,2754855,2157754,2779142]
31	[0085312,0644022,0001774,0000413,0004873,0189144]
32	[0419633,0001505,0125084,0000513,0908685]
33	[0176922,5550236,0930707,5440468,0364931,2744525,0420792,0899087]
34	[0000491,0001451,0001459,0005405]
35	[0000678,0123553,0281486,0919798]
36	[0003964,0204493,0149942,0589358,0542558,0106319]
37	[4303437,0498314,0008650,2803524]
38	[0574513,0010278,0379200,0802831,0201700]
39	[0424060,0269463,0000168,0000375,0498278,0079273,0000569]
40	[0059630,0947338,0000279,0035488]
41	[0002071,0830243,0001774,0004873,0000681,0005562,0005561]
42	[6579821,5535767,6980119,4239141]
43	[0898634,0000217,0778737,0778734,0000134]
44	[0000604,0000450,0000194,0001311,0001828,0000513]
45	[0413168,0000463,0001772,0000932,0005212]
46	[2368789,0940362,1886602,3772243,5052065]
47	[0000161,0000104,0001507,0001803]
48	[0001646,0668123,0132257,0818547,0290556,0703595]
49	[3219943,1519500,0005162,0048273,0001164,0730436]
50	[0736622,0085312,0000163,0189144,0001401]
51	[3214012,2440492,2575439,2411206]
52	[3418410,2268180,1404109,2867791]
53	[0878152,0001806,0097274,0045937]
54	[0663177,0291881,0852466,0000158]
55	[0224007,0001774,0001674,0725200]
56	[3848723,0660057,3959870,1020877]
57	[1924756,3296183,3163218,2682781]
58	[2830634,4241215,2674188,2370389]
59	[1399446,1693977,1347896,1725818,0146268]
60	[0000172,0034519,0379200,0000114]
61	[0000210,0000093,0000123,0000354]
62	[0608405,0077720,0387987,0908914]
63	[0000172,0034519,0609231,0636140]
64	[0044762,0621008,0910145,0882588]
65	[0550982,0132100,0932179,0588777,0001185,0005190]
66	[0249029,0308780,0602821,0201700]
67	[5550236,1188949,5440468,4465621,4773491]
68	[0003964,0812789,0954225,0106319]
69	[0002071,0001774,0725200,0189144]
