10	[0001474,0000997,0000620,0000616,0001016,0001744,0001001,0005162,0048273,0000514,0583951,1653613,0005068,3219943,1519500,0751638,0184392,0001164,0000407,0001194,0001803,0261724,0000435,0000649,0730436,0000800]
11	[0593301,6715275,5535767,6579821,0280409,4239141,4969830,6980119]
12	[0689237,0714871,0503627,0001406,0001025,0000114,0005377,0000529,0709738,0227759,0000422]
13	[1756151,0648416,0687772,0723365,0912154,0809806,1128418,0280409,0360593,0821436,0245486]
14	[2440492,2575439,3214012,2757641,2411206]
15	[0496945,0641168,0582939,0808410,0000354,0026879,0281110,0839486,0003620,0000255,0673229,0401945,0640756,0424682,0005134,0777059,1018295,0608714,0000725]
16	[6770285,3003787,2786516,0917606,5241466,3179299,4223911,4465654,3838935,1563539,3526952,4105321,3620210,5203487,0024565]
17	[0077720,0387987,0908914,0001803,0854702,0608405]
18	[0000198,2506300,0000146,0000614,0000667,0000980,0550371,0001758]
19	[0935247,0000134,0697587]
20	[0000949,0005212,0000704,0000453]
21	[0005315,0000131,0068709]
22	[0429363,0000661,0000450,0001804,2225369,0006969,0942482,0000437]
23	[0694066,0940158,0202966]
24	[0000653,0000408,0001772]
25	[0324556,0621008,0768324,0044762,0882588,0636140,0910145]
26	[0419633,0001505,0125084,0000513,0908685]
27	[0531333,0637441,0139175,0723365]
28	[0575348,0000134,0177896]
29	[0539651,0000640,0280330,0005049]
30	[0001006,0000902,0000101]
31	[0176922,5550236,1188949,0930707,5440468,0364931,3172770,2744525,4465621,4773491,0420792,0899087,5535767]
32	[0000491,0001451,0001459,0005405]
33	[0565250,0005049,0818055,1229520]
34	[0003964,0204493,0954225,0812789,0149942,0589358,0542558,0106319]
35	[4303437,0498314,0008650,2803524]
36	[1107001,0424060,0269463,0719637,0000168,0749263,0000375,0498278,0079273,0000569]
37	[0001084,0001474,0936762]
38	[0242656,0240838,0718642]
39	[0000601,0000195,0236519]
40	[2789340,0008650,2481281]
41	[0480775,0745232,2061155]
42	[3689537,3690152,3689203]
43	[0749298,0726527,0068633]
44	[0000210,0550982,0132100,0932179,0588777,0001185,0005190,0345336]
45	[0059630,0947338,0000279,0035488]
46	[0001164,0001505,0182456]
47	[5164168,5042825,5114110,2411206]
48	[0861752,0000216,0740951,0455437]
49	[0636946,0000800,0000707]
50	[0743304,0045219,3211002]
51	[0000604,0000450,0000194,0001311,0001828,0000513]
52	[0413168,0000463,0001772,0000932,0005212]
53	[2368789,0940362,1886602,3772243,5052065]
54	[0818547,0668123,0004605,0132257,0001646,0799777,0290556,0703595,0736745]
55	[0261729,0000640,0000221,0000389]
56	[0324556,0881672,0152839]
57	[0000616,0541908,0541909]
58	[2268180,0408970,0001803,3418410,2552460,1404109,2867791]
59	[0000671,0000380,0224496]
60	[0725079,0502959,0846480]
61	[5382258,5969750,5042825]
62	[0663177,0291881,0852466,0000158]
63	[5440468,2110353,1927425]
64	[0001457,0000551,0001416]
65	[0694066,0005552,0001474]
66	[0000210,0000729,0000123,0000354,0000093]
67	[0000168,0000233,0000246]
68	[2062601,0001675,0000246]
69	[0933096,1419659,0677167]
70	[2909963,0000255,0444858]
71	[0000616,0722223,0387987]
72	[0896742,0532235,0911320]
73	[0000469,0000148,0000434]
74	[2909963,3423317,0006649]
75	[0748620,0651008,0974549]
76	[0810987,0168594,0164682]
