0	[3014081,0660244,5801090,6429650,5548632,4766432,3845763,0322282,0741893,2963760,3764108,6545104,6600863,5416338,2678364,5254672,4685775,4492426,4597836,3582715,1305056,0990415,5137870,4363694,5341176,1315402,5218156,0933612,6330457,0077512,7014467,1040127,6053751,4152547,5450420,2426419,2676738,3453514,6455317,0003861,2305508,2795989,4870473,4574961,5375536,0947742,0003069,1251245,3204509,2547611,6825817,0820660,6284241,6923722,0352513,0930061,7637932,2832704,6932932,0033165,1591432,6049834,4338070,2958419,3690152,1005663,4860212,0666517,1940953,2163847,0566279,5302698,7243832,4786981,5451081,5064101,1551999,2404349,4476832,1096712,0108703,1881080,3878711,1897496,5890344,3513760,0878807,4206690,6609111,2744237,3286145,0280850,0840285,6639701,6388724,5362352,1815608,6431321,3945152,7026377,2684369,4275920,5815595,3125612,2706788,7011576,0975225,3404215,4230755,1767280,3182681,1733117,2576863,4480637,5090072,7797494,3863312,2056936,2302367,3824607,1591232,5196287,3671362,0932847,3979145,6812568,5307554,0341174,4987843,1476783,5238172,6324870,0701818,7680705,4650037,1885015,6208245,1947550,3083875,1419241,6297951,6652600,4460264,0853566,1891863,1928260,2313440,4615536,1517407,1976643,0114177,2948463,6867344,2519780,5237201,0159609,6140184,3098424,2393583,4792767,6688403,0147312,2932094,5763676,4504897,3834161,6601529,5972904,5779376,2448633,1778587,3034273,4168892,1208510,2082525,2374610,7407816,5041286,5102780,3409270,2356797,1770183,0263625,4614651,0344196,2931894,5301845,1962017,5646304,3363398,1683193,6825023,0381043,3762501,4030055,5454624,2790180,1938969,3982454,1648743,3649055,0599907,2998353,2758676,0303316,3681508,5095287,2669049,0281693,0629634,3657833,1694797,3187553,5037761,6644386,4516095,6066408,4731168,6898238,4158239,7175572,1664127,3785597,0387900,4377706]
1	[6753439,4819572,1987569,5241466,4100566,4099195,3263226,3927383,6684214,4439147,3998533,2460265,6731951,0174252,4322835,4530384,3982621,6827483,1283209,3096946,3864537,4473191,2684211,2608420,5224790,4578554,5528958,3409681,7494652,6059922,2648761,2253765,2542413,0001705,6000961,4825396,3512591,3643116,3539674,0569289,6998071,3587960,4714035,2909368,3682346,2453729,3726530,0928560,5508146,1034481,7243419,1182080,0154728,4099356,4465984,6639338,0001484,3096939,1881743,3627344,2728454,2186275,2488465,3899420,3121909,0262301,1463169,2501560,3599667,0267772,2153711,3262618,7768049,5860659,3413370,3725085,5857646,4066642,3578998,5345545,7181059,2194611,3075140,0646496,0015907,4092658,6779676,4558762,0333605,3241158,5535451,2622717,3163218,4644982,4291105,4024978,7269050,2653515,6812221,5279863,6731945,5104141,1369571,2305137,6139029,0332942,3880598,2315863,2490721,0303284,1814166,6354402,1062195,0912647,4035779,2555012,6143975,4619754,3077057,7282284,2437062,7510944,1141100,5296544,6725774,4449136,4080079,0000114,6395310,3603628,0005265,0227874,4217229,2924997,5616401,6134323,0778769,3984816,2728461,2016707,1924756,2636836,6554157,2269029,6668463,2852924,6067658,5222941,0184445,6497858,4679754,4582343,3039524,2959080,2674188,1152992,6334390,0923902,4874683,4451774,7236038,3574141,6286101,7196958,4084424,3246446,1585038,5326614,4098984,1089398,4082182,4101059,3772149,5344055,6042562,0521781,5664097,4782621,3449807,2154195,0635847,2883904,1370807,2735460,4371164,7147345,4930389,3208214,4190344,6283590,0864490,0163703,4820314,5172406,2873452,2902428,4817232,0001191,3992401,1076079,5886710,2835839,6085634,3157537,1895632,6731963,5687602,4707354,0367445,0005218,2502754,5131058,3145447,5280225,4098925,4596873,7111681,2950640,0841910,6916495,0200601,0877599,2865453,6741220,0416673,4488891,2325458,1759449,0240797,1863451,2279227,3055893,4481516,6452660,3976572,2007000,4099787,0884230,4072891,2773552,0379056,3033469,4889792,6339290,5521576,0111445,1573849,4699234,5244541,5195569,3644754,6262774,3011374,5202431,6166435,2180419,2100898,3720966,4304151,3785197,4198093,0447376,4494587,0665830,2871160,4510266,3576458,2452869,2782582,5110234,5175557,6584798,4726046,0748973,2976898,0005450,3433646,2242385]
2	[0646869,0434676,0171938,0808077,0514093,0000154,0870729,0328987,0938159,0385649,0876166,0933919,0741959,0000418,0217418,0522306,0363594]
3	[0191906,0853122,0164682,1102891,0298412,0354937,0000422,0046033,0086840,0071818,0440885,0454236,0667326,0346415,0000474,0033977,0001728,0363641,0582418,0000434,0482851,0919798,0628170,0000741,0191520,0123553,0184748,0000158,0911589,0267724,0698413,0866300,0851317,0194201,0152839,0831254,0911320,0224007,0705014,0534134,0001773,0000347,0528802,0000349,3732165,0569680,0074036]
4	[3076752,2551736,2502276,2502275,2356237,0599907,2467078,2732159,2803896,2282924,2468237,0003861,2217844,2875453,2837726,2925573,3219947,2706987,2477992,4472415,2831141,2281637,2885597,0715788,2378090,1517407]
5	[0164873,1074549,0614181,1074351,0005417,0318392,0430031,1497272,0338715,0268368,0087478,0283475,0230027]
6	[0574513,0566234,0000095,0923840,0235390,0249029,0201700]
7	[0094903,3451964,2994980,5241466,3246859,1384284,3768762,0000242,1042824,2645470,2213168,1154281,2772986,1906203,3579859,2144181,2429599,1731680,3627121,2078920,2592686,4396550,0933096,3113704,4285235,5886517,3249131,3016933,2532707,1659122,2582484,3115167,2006502,1588681,2443569,3491108,4303879]
8	[0000155,0000168,0000146,0097842,0000215,0000190,0000158,0001804,0000228,0000323,0000151,0000164,0000177]
9	[0861574,1946675,1622877,2403319,2782582,2450269]
10	[0641168,0582939,0401945,0424682,0026879,0281110,0839486,0003620,0000255,0673229,0640756,0005134,0608714,0000725]
11	[6770285,3003787,2786516,5241466,4105321,4223911,4465654,3838935,1563539,3526952,5203487,0024565]
12	[2830634,0861574,2674188,1946675,2665507,2803854,4345277,2929565]
13	[0736622,0748620,0352778,0290556,0732497,1706767]
14	[4701008,5855226,5360921,4797671,5687164,6620079,4051209]
15	[0000205,0000837,0588777,0001573,0528331,0001302,0383422,0177639,0506405]
16	[0731168,1443527,0002071,0663177,0462712,0909768]
17	[0003964,0204493,0149942,0589358,0542558,0106319]
18	[0000490,0000168,0001806,0859150,0002064]
19	[0424060,0269463,0000168,0000375,0498278,0079273,0000569]
20	[0767741,2415494,0754550,2415526,0001803]
21	[0000681,0002071,0001774,0004873,0005562]
22	[0000604,0000450,0000194,0001311,0001828,0000513]
23	[0413168,0000463,0001772,0000932,0005212]
24	[2551736,2591895,4472415,2875453,2467078]
25	[2368789,0940362,1886602,3772243,5052065]
26	[0290556,0001646,0132257,0703595,0668123]
27	[3219943,1519500,0005162,0048273,0001164,0730436]
28	[0736622,0085312,0000163,0189144,0001401]
29	[0565117,6004313,2171261,5356479,5039188]
30	[0154914,0923902,0447376,0267772,0668679]
31	[0000401,0001832,0000151,0097842,0687321,0724665,0001673]
32	[2395586,1325419,2554352,0124930,0059431,0272401,1065229,1706767]
33	[0132100,0932179,0550982,0005190,0001185]
34	[0001804,0000661,0006969,0000437,2225369]
